area,ticket_date,waste_type,net_weight_kg
Boralesgamuwa UC,2012-05-11,MSW,29740.0
Boralesgamuwa UC,2012-05-12,MSW,27620.0
Boralesgamuwa UC,2012-05-13,MSW,11680.0
Boralesgamuwa UC,2012-05-14,MSW,24510.0
Boralesgamuwa UC,2012-05-15,MSW,29740.0
Boralesgamuwa UC,2012-05-16,MSW,25230.0
Boralesgamuwa UC,2012-05-17,MSW,30690.0
Boralesgamuwa UC,2012-05-18,MSW,26930.0
Boralesgamuwa UC,2012-05-19,MSW,18030.0
Boralesgamuwa UC,2012-05-20,MSW,4870.0
Boralesgamuwa UC,2012-05-21,MSW,29960.0
Boralesgamuwa UC,2012-05-22,MSW,32310.0
Boralesgamuwa UC,2012-05-23,MSW,30250.0
Boralesgamuwa UC,2012-05-24,MSW,31680.0
Boralesgamuwa UC,2012-05-25,MSW,23510.0
Boralesgamuwa UC,2012-05-26,MSW,28700.0
Boralesgamuwa UC,2012-05-27,MSW,7690.0
Boralesgamuwa UC,2012-05-28,MSW,30070.0
Boralesgamuwa UC,2012-05-29,MSW,28740.0
Boralesgamuwa UC,2012-05-30,MSW,29680.0
Boralesgamuwa UC,2012-05-31,MSW,37080.0
Boralesgamuwa UC,2012-06-01,MSW,25530.0
Boralesgamuwa UC,2012-06-02,MSW,22690.0
Boralesgamuwa UC,2012-06-03,MSW,28180.0
Boralesgamuwa UC,2012-06-04,MSW,24730.0
Boralesgamuwa UC,2012-06-05,MSW,7490.0
Boralesgamuwa UC,2012-06-06,MSW,31910.0
Boralesgamuwa UC,2012-06-07,MSW,33710.0
Boralesgamuwa UC,2012-06-08,MSW,21950.0
Boralesgamuwa UC,2012-06-09,MSW,26670.0
Boralesgamuwa UC,2012-06-10,MSW,18980.0
Boralesgamuwa UC,2012-06-11,MSW,30980.0
Boralesgamuwa UC,2012-06-12,MSW,23610.0
Boralesgamuwa UC,2012-06-13,MSW,32490.0
Boralesgamuwa UC,2012-06-14,MSW,26030.0
Boralesgamuwa UC,2012-06-15,MSW,25410.0
Boralesgamuwa UC,2012-06-16,MSW,23490.0
Boralesgamuwa UC,2012-06-17,MSW,12880.0
Boralesgamuwa UC,2012-06-18,MSW,29080.0
Boralesgamuwa UC,2012-06-19,MSW,30200.0
Boralesgamuwa UC,2012-06-20,MSW,30790.0
Boralesgamuwa UC,2012-06-21,MSW,28670.0
Boralesgamuwa UC,2012-06-22,MSW,34460.0
Boralesgamuwa UC,2012-06-23,MSW,17390.0
Boralesgamuwa UC,2012-06-24,MSW,13690.0
Boralesgamuwa UC,2012-06-25,MSW,28090.0
Boralesgamuwa UC,2012-06-26,MSW,35700.0
Boralesgamuwa UC,2012-06-27,MSW,25730.0
Boralesgamuwa UC,2012-06-28,MSW,31400.0
Boralesgamuwa UC,2012-06-29,MSW,29360.0
Boralesgamuwa UC,2012-06-30,MSW,28870.0
Boralesgamuwa UC,2012-07-01,MSW,24330.0
Boralesgamuwa UC,2012-07-02,MSW,20690.0
Boralesgamuwa UC,2012-07-03,MSW,12760.0
Boralesgamuwa UC,2012-07-04,MSW,28000.0
Boralesgamuwa UC,2012-07-05,MSW,19970.0
Boralesgamuwa UC,2012-07-06,MSW,33890.0
Boralesgamuwa UC,2012-07-07,MSW,23630.0
Boralesgamuwa UC,2012-07-08,MSW,22550.0
Boralesgamuwa UC,2012-07-09,MSW,31170.0
Boralesgamuwa UC,2012-07-10,MSW,8980.0
Boralesgamuwa UC,2012-07-11,MSW,27320.0
Boralesgamuwa UC,2012-07-12,MSW,29480.0
Boralesgamuwa UC,2012-07-13,MSW,29250.0
Boralesgamuwa UC,2012-07-14,MSW,22550.0
Boralesgamuwa UC,2012-07-15,MSW,8890.0
Boralesgamuwa UC,2012-07-16,MSW,25380.0
Boralesgamuwa UC,2012-07-17,MSW,20870.0
Boralesgamuwa UC,2012-07-18,MSW,33660.0
Boralesgamuwa UC,2012-07-19,MSW,32180.0
Boralesgamuwa UC,2012-07-20,MSW,25950.0
Boralesgamuwa UC,2012-07-21,MSW,26540.0
Boralesgamuwa UC,2012-07-22,MSW,8840.0
Boralesgamuwa UC,2012-07-23,MSW,27860.0
Boralesgamuwa UC,2012-07-24,MSW,29030.0
Boralesgamuwa UC,2012-07-25,MSW,31870.0
Boralesgamuwa UC,2012-07-26,MSW,30050.0
Boralesgamuwa UC,2012-07-27,MSW,23340.0
Boralesgamuwa UC,2012-07-28,MSW,17770.0
Boralesgamuwa UC,2012-07-29,MSW,5180.0
Boralesgamuwa UC,2012-07-30,MSW,27670.0
Boralesgamuwa UC,2012-07-31,MSW,29540.0
Boralesgamuwa UC,2012-08-01,MSW,10940.0
Boralesgamuwa UC,2012-08-02,MSW,31910.0
Boralesgamuwa UC,2012-08-03,MSW,31060.0
Boralesgamuwa UC,2012-08-04,MSW,17330.0
Boralesgamuwa UC,2012-08-05,MSW,29850.0
Boralesgamuwa UC,2012-08-06,MSW,35870.0
Boralesgamuwa UC,2012-08-07,MSW,9220.0
Boralesgamuwa UC,2012-08-08,MSW,29360.0
Boralesgamuwa UC,2012-08-09,MSW,30070.0
Boralesgamuwa UC,2012-08-10,MSW,26640.0
Boralesgamuwa UC,2012-08-11,MSW,24670.0
Boralesgamuwa UC,2012-08-12,MSW,24070.0
Boralesgamuwa UC,2012-08-13,MSW,22970.0
Boralesgamuwa UC,2012-08-14,MSW,26210.0
Boralesgamuwa UC,2012-08-15,MSW,31960.0
Boralesgamuwa UC,2012-08-16,MSW,31300.0
Boralesgamuwa UC,2012-08-17,MSW,29920.0
Boralesgamuwa UC,2012-08-18,MSW,20920.0
Boralesgamuwa UC,2012-08-19,MSW,17050.0
Boralesgamuwa UC,2012-08-20,MSW,26480.0
Boralesgamuwa UC,2012-08-21,MSW,21900.0
Boralesgamuwa UC,2012-08-22,MSW,28350.0
Boralesgamuwa UC,2012-08-23,MSW,27630.0
Boralesgamuwa UC,2012-08-24,MSW,15150.0
Boralesgamuwa UC,2012-08-25,MSW,29630.0
Boralesgamuwa UC,2012-08-26,MSW,2460.0
Boralesgamuwa UC,2012-08-27,MSW,30000.0
Boralesgamuwa UC,2012-08-28,MSW,35040.0
Boralesgamuwa UC,2012-08-29,MSW,28900.0
Boralesgamuwa UC,2012-08-30,MSW,31390.0
Boralesgamuwa UC,2012-08-31,MSW,23840.0
Boralesgamuwa UC,2012-09-01,MSW,26940.0
Boralesgamuwa UC,2012-09-02,MSW,22130.0
Boralesgamuwa UC,2012-09-03,MSW,27960.0
Boralesgamuwa UC,2012-09-04,MSW,24150.0
Boralesgamuwa UC,2012-09-05,MSW,32010.0
Boralesgamuwa UC,2012-09-06,MSW,31080.0
Boralesgamuwa UC,2012-09-07,MSW,25760.0
Boralesgamuwa UC,2012-09-08,MSW,29180.0
Boralesgamuwa UC,2012-09-09,MSW,15470.0
Boralesgamuwa UC,2012-09-10,MSW,33790.0
Boralesgamuwa UC,2012-09-11,MSW,31410.0
Boralesgamuwa UC,2012-09-12,MSW,7080.0
Boralesgamuwa UC,2012-09-13,MSW,26890.0
Boralesgamuwa UC,2012-09-14,MSW,33270.0
Boralesgamuwa UC,2012-09-15,MSW,25300.0
Boralesgamuwa UC,2012-09-16,MSW,5350.0
Boralesgamuwa UC,2012-09-17,MSW,26390.0
Boralesgamuwa UC,2012-09-18,MSW,36350.0
Boralesgamuwa UC,2012-09-19,MSW,27040.0
Boralesgamuwa UC,2012-09-20,MSW,21610.0
Boralesgamuwa UC,2012-09-21,MSW,27290.0
Boralesgamuwa UC,2012-09-22,MSW,22190.0
Boralesgamuwa UC,2012-09-23,MSW,14660.0
Boralesgamuwa UC,2012-09-24,MSW,26510.0
Boralesgamuwa UC,2012-09-25,MSW,30670.0
Boralesgamuwa UC,2012-09-26,MSW,26650.0
Boralesgamuwa UC,2012-09-27,MSW,29670.0
Boralesgamuwa UC,2012-09-28,MSW,34610.0
Boralesgamuwa UC,2012-09-29,MSW,18330.0
Boralesgamuwa UC,2012-09-30,MSW,9710.0
Boralesgamuwa UC,2012-10-01,MSW,26010.0
Boralesgamuwa UC,2012-10-02,MSW,23140.0
Boralesgamuwa UC,2012-10-03,MSW,24060.0
Boralesgamuwa UC,2012-10-04,MSW,30250.0
Boralesgamuwa UC,2012-10-05,MSW,34220.0
Boralesgamuwa UC,2012-10-06,MSW,13390.0
Boralesgamuwa UC,2012-10-07,MSW,30040.0
Boralesgamuwa UC,2012-10-08,MSW,24610.0
Boralesgamuwa UC,2012-10-09,MSW,36270.0
Boralesgamuwa UC,2012-10-10,MSW,30310.0
Boralesgamuwa UC,2012-10-11,MSW,23550.0
Boralesgamuwa UC,2012-10-12,MSW,25010.0
Boralesgamuwa UC,2012-10-13,MSW,19160.0
Boralesgamuwa UC,2012-10-14,MSW,7610.0
Boralesgamuwa UC,2012-10-15,MSW,24400.0
Boralesgamuwa UC,2012-10-16,MSW,29930.0
Boralesgamuwa UC,2012-10-17,MSW,30000.0
Boralesgamuwa UC,2012-10-18,MSW,34940.0
Boralesgamuwa UC,2012-10-19,MSW,30670.0
Boralesgamuwa UC,2012-10-20,MSW,9680.0
Boralesgamuwa UC,2012-10-21,MSW,13930.0
Boralesgamuwa UC,2012-10-22,MSW,31300.0
Boralesgamuwa UC,2012-10-23,MSW,38340.0
Boralesgamuwa UC,2012-10-24,MSW,28100.0
Boralesgamuwa UC,2012-10-25,MSW,37880.0
Boralesgamuwa UC,2012-10-26,MSW,23140.0
Boralesgamuwa UC,2012-10-27,MSW,18130.0
Boralesgamuwa UC,2012-10-28,MSW,7790.0
Boralesgamuwa UC,2012-10-29,MSW,13670.0
Boralesgamuwa UC,2012-10-30,MSW,40760.0
Boralesgamuwa UC,2012-10-31,MSW,30380.0
Boralesgamuwa UC,2012-11-01,MSW,33040.0
Boralesgamuwa UC,2012-11-02,MSW,14500.0
Boralesgamuwa UC,2012-11-03,MSW,8810.0
Boralesgamuwa UC,2012-11-04,MSW,33660.0
Boralesgamuwa UC,2012-11-05,MSW,28800.0
Boralesgamuwa UC,2012-11-06,MSW,24330.0
Boralesgamuwa UC,2012-11-07,MSW,31840.0
Boralesgamuwa UC,2012-11-08,MSW,24070.0
Boralesgamuwa UC,2012-11-09,MSW,26490.0
Boralesgamuwa UC,2012-11-10,MSW,30360.0
Boralesgamuwa UC,2012-11-11,MSW,5550.0
Boralesgamuwa UC,2012-11-12,MSW,33150.0
Boralesgamuwa UC,2012-11-13,MSW,32960.0
Boralesgamuwa UC,2012-11-14,MSW,26710.0
Boralesgamuwa UC,2012-11-15,MSW,37310.0
Boralesgamuwa UC,2012-11-16,MSW,28510.0
Boralesgamuwa UC,2012-11-17,MSW,19510.0
Boralesgamuwa UC,2012-11-18,MSW,4230.0
Boralesgamuwa UC,2012-11-19,MSW,23480.0
Boralesgamuwa UC,2012-11-20,MSW,32690.0
Boralesgamuwa UC,2012-11-21,MSW,25560.0
Boralesgamuwa UC,2012-11-22,MSW,26360.0
Boralesgamuwa UC,2012-11-23,MSW,28750.0
Boralesgamuwa UC,2012-11-24,MSW,20490.0
Boralesgamuwa UC,2012-11-25,MSW,6700.0
Boralesgamuwa UC,2012-11-26,MSW,28970.0
Boralesgamuwa UC,2012-11-27,MSW,21090.0
Boralesgamuwa UC,2012-11-28,MSW,43850.0
Boralesgamuwa UC,2012-11-29,MSW,19030.0
Boralesgamuwa UC,2012-11-30,MSW,36760.0
Boralesgamuwa UC,2012-12-01,MSW,33900.0
Boralesgamuwa UC,2012-12-02,MSW,7580.0
Boralesgamuwa UC,2012-12-03,MSW,29930.0
Boralesgamuwa UC,2012-12-04,MSW,27770.0
Boralesgamuwa UC,2012-12-05,MSW,24190.0
Boralesgamuwa UC,2012-12-06,MSW,28050.0
Boralesgamuwa UC,2012-12-07,MSW,29950.0
Boralesgamuwa UC,2012-12-08,MSW,14450.0
Boralesgamuwa UC,2012-12-09,MSW,29890.0
Boralesgamuwa UC,2012-12-10,MSW,28420.0
Boralesgamuwa UC,2012-12-11,MSW,26870.0
Boralesgamuwa UC,2012-12-12,MSW,29560.0
Boralesgamuwa UC,2012-12-13,MSW,30330.0
Boralesgamuwa UC,2012-12-14,MSW,27000.0
Boralesgamuwa UC,2012-12-15,MSW,21990.0
Boralesgamuwa UC,2012-12-16,MSW,8520.0
Boralesgamuwa UC,2012-12-17,MSW,18410.0
Boralesgamuwa UC,2012-12-18,MSW,34600.0
Boralesgamuwa UC,2012-12-19,MSW,35330.0
Boralesgamuwa UC,2012-12-20,MSW,32550.0
Boralesgamuwa UC,2012-12-21,MSW,29430.0
Boralesgamuwa UC,2012-12-22,MSW,23180.0
Boralesgamuwa UC,2012-12-23,MSW,7710.0
Boralesgamuwa UC,2012-12-24,MSW,33850.0
Boralesgamuwa UC,2012-12-25,MSW,26620.0
Boralesgamuwa UC,2012-12-26,MSW,30830.0
Boralesgamuwa UC,2012-12-27,MSW,21210.0
Boralesgamuwa UC,2012-12-28,MSW,37700.0
Boralesgamuwa UC,2012-12-29,MSW,27130.0
Boralesgamuwa UC,2012-12-30,MSW,11820.0
Boralesgamuwa UC,2012-12-31,MSW,38500.0
Boralesgamuwa UC,2013-01-01,MSW,18240.0
Boralesgamuwa UC,2013-01-02,MSW,23150.0
Boralesgamuwa UC,2013-01-03,MSW,20450.0
Boralesgamuwa UC,2013-01-04,MSW,23720.0
Boralesgamuwa UC,2013-01-05,MSW,13610.0
Boralesgamuwa UC,2013-01-06,MSW,21900.0
Boralesgamuwa UC,2013-01-07,MSW,23100.0
Boralesgamuwa UC,2013-01-08,MSW,36470.0
Boralesgamuwa UC,2013-01-09,MSW,6810.0
Boralesgamuwa UC,2013-01-10,MSW,35040.0
Boralesgamuwa UC,2013-01-11,MSW,28750.0
Boralesgamuwa UC,2013-01-12,MSW,16820.0
Boralesgamuwa UC,2013-01-13,MSW,7260.0
Boralesgamuwa UC,2013-01-14,MSW,14540.0
Boralesgamuwa UC,2013-01-15,MSW,25850.0
Boralesgamuwa UC,2013-01-16,MSW,28840.0
Boralesgamuwa UC,2013-01-17,MSW,31340.0
Boralesgamuwa UC,2013-01-18,MSW,28600.0
Boralesgamuwa UC,2013-01-19,MSW,23080.0
Boralesgamuwa UC,2013-01-20,MSW,14170.0
Boralesgamuwa UC,2013-01-21,MSW,24690.0
Boralesgamuwa UC,2013-01-22,MSW,27980.0
Boralesgamuwa UC,2013-01-23,MSW,26020.0
Boralesgamuwa UC,2013-01-24,MSW,27290.0
Boralesgamuwa UC,2013-01-25,MSW,14340.0
Boralesgamuwa UC,2013-01-26,MSW,18440.0
Boralesgamuwa UC,2013-01-27,MSW,9570.0
Boralesgamuwa UC,2013-01-28,MSW,20340.0
Boralesgamuwa UC,2013-01-29,MSW,34490.0
Boralesgamuwa UC,2013-01-30,MSW,25920.0
Boralesgamuwa UC,2013-01-31,MSW,28630.0
Boralesgamuwa UC,2013-02-01,MSW,33660.0
Boralesgamuwa UC,2013-02-02,MSW,16030.0
Boralesgamuwa UC,2013-02-03,MSW,21810.0
Boralesgamuwa UC,2013-02-04,MSW,33090.0
Boralesgamuwa UC,2013-02-05,MSW,37200.0
Boralesgamuwa UC,2013-02-06,MSW,6290.0
Boralesgamuwa UC,2013-02-07,MSW,28890.0
Boralesgamuwa UC,2013-02-08,MSW,25300.0
Boralesgamuwa UC,2013-02-09,MSW,22910.0
Boralesgamuwa UC,2013-02-10,MSW,32100.0
Boralesgamuwa UC,2013-02-11,MSW,21050.0
Boralesgamuwa UC,2013-02-12,MSW,28210.0
Boralesgamuwa UC,2013-02-13,MSW,28610.0
Boralesgamuwa UC,2013-02-14,MSW,30090.0
Boralesgamuwa UC,2013-02-15,MSW,21730.0
Boralesgamuwa UC,2013-02-16,MSW,24910.0
Boralesgamuwa UC,2013-02-17,MSW,7450.0
Boralesgamuwa UC,2013-02-18,MSW,21720.0
Boralesgamuwa UC,2013-02-19,MSW,25590.0
Boralesgamuwa UC,2013-02-20,MSW,29510.0
Boralesgamuwa UC,2013-02-21,MSW,25240.0
Boralesgamuwa UC,2013-02-22,MSW,26470.0
Boralesgamuwa UC,2013-02-23,MSW,18960.0
Boralesgamuwa UC,2013-02-24,MSW,12170.0
Boralesgamuwa UC,2013-02-25,MSW,10130.0
Boralesgamuwa UC,2013-02-26,MSW,30810.0
Boralesgamuwa UC,2013-02-27,MSW,34560.0
Boralesgamuwa UC,2013-02-28,MSW,27410.0
Boralesgamuwa UC,2013-03-01,MSW,38630.0
Boralesgamuwa UC,2013-03-02,MSW,6640.0
Boralesgamuwa UC,2013-03-03,MSW,8650.0
Boralesgamuwa UC,2013-03-04,MSW,28020.0
Boralesgamuwa UC,2013-03-05,MSW,12950.0
Boralesgamuwa UC,2013-03-06,MSW,22370.0
Boralesgamuwa UC,2013-03-07,MSW,33300.0
Boralesgamuwa UC,2013-03-08,MSW,24890.0
Boralesgamuwa UC,2013-03-09,MSW,32160.0
Boralesgamuwa UC,2013-03-10,MSW,30400.0
Boralesgamuwa UC,2013-03-11,MSW,6660.0
Boralesgamuwa UC,2013-03-12,MSW,31170.0
Boralesgamuwa UC,2013-03-13,MSW,25720.0
Boralesgamuwa UC,2013-03-14,MSW,27500.0
Boralesgamuwa UC,2013-03-15,MSW,26540.0
Boralesgamuwa UC,2013-03-16,MSW,21020.0
Boralesgamuwa UC,2013-03-17,MSW,7160.0
Boralesgamuwa UC,2013-03-18,MSW,19580.0
Boralesgamuwa UC,2013-03-19,MSW,33550.0
Boralesgamuwa UC,2013-03-20,MSW,30120.0
Boralesgamuwa UC,2013-03-21,MSW,29090.0
Boralesgamuwa UC,2013-03-22,MSW,28600.0
Boralesgamuwa UC,2013-03-23,MSW,20120.0
Boralesgamuwa UC,2013-03-24,MSW,8520.0
Boralesgamuwa UC,2013-03-25,MSW,21380.0
Boralesgamuwa UC,2013-03-26,MSW,23620.0
Boralesgamuwa UC,2013-03-27,MSW,33380.0
Boralesgamuwa UC,2013-03-28,MSW,26380.0
Boralesgamuwa UC,2013-03-29,MSW,29490.0
Boralesgamuwa UC,2013-03-30,MSW,31730.0
Boralesgamuwa UC,2013-03-31,MSW,8930.0
Boralesgamuwa UC,2013-04-01,MSW,23180.0
Boralesgamuwa UC,2013-04-02,MSW,10540.0
Boralesgamuwa UC,2013-04-03,MSW,20250.0
Boralesgamuwa UC,2013-04-04,MSW,23340.0
Boralesgamuwa UC,2013-04-05,MSW,38580.0
Boralesgamuwa UC,2013-04-06,MSW,35500.0
Boralesgamuwa UC,2013-04-07,MSW,29940.0
Boralesgamuwa UC,2013-04-08,MSW,11580.0
Boralesgamuwa UC,2013-04-09,MSW,33110.0
Boralesgamuwa UC,2013-04-10,MSW,27250.0
Boralesgamuwa UC,2013-04-11,MSW,29970.0
Boralesgamuwa UC,2013-04-12,MSW,30330.0
Boralesgamuwa UC,2013-04-13,MSW,23650.0
Boralesgamuwa UC,2013-04-14,MSW,5330.0
Boralesgamuwa UC,2013-04-15,MSW,6650.0
Boralesgamuwa UC,2013-04-16,MSW,28140.0
Boralesgamuwa UC,2013-04-17,MSW,26400.0
Boralesgamuwa UC,2013-04-18,MSW,25870.0
Boralesgamuwa UC,2013-04-19,MSW,31600.0
Boralesgamuwa UC,2013-04-20,MSW,12880.0
Boralesgamuwa UC,2013-04-21,MSW,8410.0
Boralesgamuwa UC,2013-04-22,MSW,21600.0
Boralesgamuwa UC,2013-04-23,MSW,28780.0
Boralesgamuwa UC,2013-04-24,MSW,26350.0
Boralesgamuwa UC,2013-04-25,MSW,22790.0
Boralesgamuwa UC,2013-04-26,MSW,39240.0
Boralesgamuwa UC,2013-04-27,MSW,16950.0
Boralesgamuwa UC,2013-04-28,MSW,6040.0
Boralesgamuwa UC,2013-04-29,MSW,23630.0
Boralesgamuwa UC,2013-04-30,MSW,29220.0
Boralesgamuwa UC,2013-05-01,MSW,35480.0
Boralesgamuwa UC,2013-05-02,MSW,24250.0
Boralesgamuwa UC,2013-05-03,MSW,27520.0
Boralesgamuwa UC,2013-05-04,MSW,32450.0
Boralesgamuwa UC,2013-05-05,MSW,17340.0
Boralesgamuwa UC,2013-05-06,MSW,34910.0
Boralesgamuwa UC,2013-05-07,MSW,30150.0
Boralesgamuwa UC,2013-05-08,MSW,23870.0
Boralesgamuwa UC,2013-05-09,MSW,27230.0
Boralesgamuwa UC,2013-05-10,MSW,22170.0
Boralesgamuwa UC,2013-05-11,MSW,31710.0
Boralesgamuwa UC,2013-05-12,MSW,34740.0
